cod_cor,denumire_ocupatie,denumire_clean,matched_job,match_score,total_skill,essential,optional,knowledge,skill_com,predicted_score,risk_level
815417,operator fixator textile,operator fixator textile,operator finisare textile,85.71428571428571,23,12,11,10,13,49.25130655485459,medium
815420,operator tunsător textile,operator tunsator textile,operator finisare textile,84.0,23,12,11,10,13,49.25130655485459,medium
815424,operator uscător textile,operator uscator textile,operator finisare textile,81.63265306122449,23,12,11,10,13,49.25130655485459,medium
815404,operator spălător textile,operator spalator textile,operator finisare textile,80.0,23,12,11,10,13,49.25130655485459,medium
516404,dresor câini,dresor caini,dresor caini,100.0,36,19,17,8,28,49.24018997035936,medium
821906,confecționer-asamblor articole din lemn,confectioner-asamblor articole din lemn,asamblor articole din lemn,80.0,33,12,21,8,25,49.22800628595711,medium
314307,tehnician amenajist,tehnician amenajist,tehnician farmacist,84.21052631578947,52,38,14,1,51,49.20469129879076,medium
343502,tehnician machetist,tehnician machetist,tehnician farmacist,84.21052631578947,52,38,14,1,51,49.20469129879076,medium
723309,mecanic mașini agricole,mecanic masini agricole,mecanic calificat masini agricole,82.14285714285714,30,12,18,7,23,49.20191507557847,medium
111301,primar,primar,primar,100.0,31,11,20,12,19,49.19911929379275,medium
713301,coșar,cosar,cosar,100.0,32,18,14,6,26,49.19175360382047,medium
812101,cocsar,cocsar,cosar,90.9090909090909,32,18,14,6,26,49.19175360382047,medium
335904,comisar,comisar,cosar,83.33333333333334,32,18,14,6,26,49.19175360382047,medium
235904,designer instrucțional,designer instructional,designer instructional,100.0,59,36,23,27,32,49.152848068427,medium
816016,operator la prepararea produselor lactate,operator la prepararea produselor lactate,lucrator la prepararea produselor lactate,92.6829268292683,28,13,15,10,18,49.13294206754527,medium
816026,operator la prepararea produselor zaharoase,operator la prepararea produselor zaharoase,lucrator la prepararea produselor lactate,80.95238095238095,28,13,15,10,18,49.13294206754527,medium
214131,analist calitate,analist calitate,analist calitatea apei,84.21052631578947,44,14,30,10,34,49.10168682092205,medium
111218,prefect,prefect,prefect,100.0,30,11,19,13,17,49.0772489777742,medium
111226,subprefect,subprefect,prefect,82.35294117647058,30,11,19,13,17,49.0772489777742,medium
226405,kinetoterapeut,kinetoterapeut,kinetoterapeut,100.0,80,49,31,25,55,49.06890048128311,medium
226401,fiziokinetoterapeut,fiziokinetoterapeut,kinetoterapeut,84.84848484848484,80,49,31,25,55,49.06890048128311,medium
242113,consultant de securitate,consultant de securitate,consultant securitate,93.33333333333333,39,21,18,14,25,49.00152453334967,medium
325101,tehnician dentar,tehnician dentar,tehnician dentar,100.0,28,23,5,0,28,48.998123903812385,medium
325602,tehnician sanitar,tehnician sanitar,tehnician dentar,84.84848484848484,28,23,5,0,28,48.998123903812385,medium
333914,asistent atragere fonduri,asistent atragere fonduri,asistent strangere de fonduri,88.88888888888889,21,7,14,1,20,48.96120886897247,medium
134916,șef oficiu juridic,sef oficiu juridic,sef oficiu juridic,100.0,39,19,20,13,26,48.817802814151726,medium
264207,editorialist,editorialist,editorialist,100.0,45,20,25,16,29,48.72793937108864,medium
211421,inginer geolog,inginer geolog,inginer geolog,100.0,45,20,25,16,29,48.72793937108864,medium
213304,inginer ecolog,inginer ecolog,inginer geolog,92.85714285714286,45,20,25,16,29,48.72793937108864,medium
311508,maistru mecanic,maistru mecanic,maistru mecanic nava,85.71428571428571,38,26,12,10,28,48.63467497839869,medium
311509,maistru mecanic auto,maistru mecanic auto,maistru mecanic nava,85.0,38,26,12,10,28,48.63467497839869,medium
351203,tehnician TIC,tehnician tic,tehnician tic,100.0,80,23,57,57,23,48.625085507370024,medium
352128,tehnician CATV,tehnician catv,tehnician tic,81.48148148148148,80,23,57,57,23,48.625085507370024,medium
315317,tehnician aviație,tehnician aviatie,tehnician tic,80.0,80,23,57,57,23,48.625085507370024,medium
541404,agent gardă de corp,agent garda de corp,agent garda de corp,100.0,46,24,22,8,38,48.55440055300036,medium
241241,analist credite,analist credite,analist de credite,90.9090909090909,31,16,15,12,19,48.52461641764643,medium
263203,analist de mediu,analist de mediu,analist de credite,82.35294117647058,31,16,15,12,19,48.52461641764643,medium
214115,responsabil afacere,responsabil afacere,responsabil active,81.08108108108108,40,22,18,11,29,48.505925381644396,medium
311102,tehnician chimist,tehnician chimist,tehnician chimist,100.0,63,27,36,18,45,48.470988923839165,medium
341105,tehnician criminalist,tehnician criminalist,tehnician chimist,84.21052631578947,63,27,36,18,45,48.470988923839165,medium
831204,acar,acar,acar,100.0,21,19,2,2,19,48.40805909045457,medium
532105,lăcar,lacar,acar,88.88888888888889,21,19,2,2,19,48.40805909045457,medium
921303,văcar,vacar,acar,88.88888888888889,21,19,2,2,19,48.40805909045457,medium
331404,actuar,actuar,acar,80.0,21,19,2,2,19,48.40805909045457,medium
321402,tehnician acustician – audioprotezist,tehnician acustician – audioprotezist,tehnician acustician-audioprotezist,94.44444444444444,31,11,20,10,21,48.396910757581686,medium
311402,tehnician electronică,tehnician electronica,tehnician electronist,90.47619047619048,90,30,60,35,55,48.37062821651894,medium
352127,tehnician radioelectronist,tehnician radioelectronist,tehnician electronist,89.36170212765957,90,30,60,35,55,48.37062821651894,medium
263108,tehnician economist,tehnician economist,tehnician electronist,85.0,90,30,60,35,55,48.37062821651894,medium
311305,tehnician electromecanic,tehnician electromecanic,tehnician electronist,84.44444444444444,90,30,60,35,55,48.37062821651894,medium
325729,tehnician ergonomist,tehnician ergonomist,tehnician electronist,82.92682926829268,90,30,60,35,55,48.37062821651894,medium
314102,tehnician în biochimie,tehnician in biochimie,tehnician biochimist,85.71428571428571,44,23,21,21,23,48.3635988683117,medium
211204,meteorolog aeronautic,meteorolog aeronautic,meteorolog aeronautic,100.0,24,21,3,0,24,48.340073880684386,medium
311118,meteorolog aeronautic tehnician,meteorolog aeronautic tehnician,meteorolog aeronautic,80.76923076923077,24,21,3,0,24,48.340073880684386,medium
265439,regizor scenă,regizor scena,regizor de scena,89.65517241379311,25,14,11,1,24,48.3258197524245,medium
215226,cercetător în comunicații,cercetator in comunicatii,cercetator in comunicare,89.79591836734694,65,41,24,13,51,48.260493350159244,medium
213142,cercetător în botanică,cercetator in botanica,cercetator in comunicare,82.6086956521739,65,41,24,13,51,48.260493350159244,medium
265414,regizor tehnic,regizor tehnic,regizor tehnic,100.0,10,9,1,1,9,48.257449164785086,medium
112002,"comandant port, flotă","comandant port, flota",comandant de flota,82.05128205128204,28,10,18,6,22,48.24172717770516,medium
241310,asistent bancar,asistent bancar,asistent actuar,86.66666666666667,24,10,14,9,15,48.23966840350439,medium
241234,consultant bancar,consultant bancar,consultant actuar,88.23529411764706,35,14,21,16,19,48.154848739108594,medium
241208,consultant bugetar,consultant bugetar,consultant actuar,80.0,35,14,21,16,19,48.154848739108594,medium
243205,consultant cameral,consultant cameral,consultant actuar,80.0,35,14,21,16,19,48.154848739108594,medium
321301,asistent farmacist,asistent farmacist,asistent farmacist,100.0,51,41,10,7,44,48.14575666526227,medium
241307,asistent analist,asistent analist,asistent farmacist,82.35294117647058,51,41,10,7,44,48.14575666526227,medium
261921,consilier de probațiune,consilier de probatiune,consilier de probatiune,100.0,29,11,18,7,22,48.020526280705496,medium
311107,tehnician meteorolog,tehnician meteorolog,tehnician meteorolog,100.0,35,22,13,6,29,47.98556105426781,medium
226901,medic igienist,medic igienist,medic dentist,81.48148148148148,83,67,16,11,72,47.9851903328299,medium
261919,specialist proprietate intelectuală,specialist proprietate intelectuala,consultant proprietate intelectuala,80.0,30,13,17,14,16,47.95010883473612,medium
731104,ceasornicar,ceasornicar,ceasornicar,100.0,54,15,39,12,42,47.90419963850781,medium
531203,educator specializat,educator specializat,vanzator specializat,80.0,87,31,56,8,79,47.90314208345284,medium
251305,manager de conținut web,manager de continut web,manager de continut web,100.0,54,32,22,21,32,47.77332266720854,medium
242324,consilier pentru dezvoltare personală,consilier pentru dezvoltare personala,consultant dezvoltare personala,82.35294117647058,95,45,50,31,64,47.73999733667395,medium
121125,manager financiar,manager financiar,manager de risc financiar,80.95238095238095,64,35,29,20,43,47.710789859667656,medium
215216,inginer electromecanic,inginer electromecanic,inginer electromecanic,100.0,122,41,81,40,82,47.70507604971831,medium
215217,subinginer electromecanic,subinginer electromecanic,inginer electromecanic,93.61702127659575,122,41,81,40,82,47.70507604971831,medium
215201,inginer electromecanic SCB,inginer electromecanic scb,inginer electromecanic,91.66666666666666,122,41,81,40,82,47.70507604971831,medium
214403,inginer electromecanic minier,inginer electromecanic minier,inginer electromecanic,86.27450980392157,122,41,81,40,82,47.70507604971831,medium
215215,proiectant inginer electromecanic,proiectant inginer electromecanic,inginer electromecanic,80.0,122,41,81,40,82,47.70507604971831,medium
226604,audiolog,audiolog,radiolog,87.5,77,55,22,24,53,47.54314721631205,medium
265503,artist circ,artist circ,artist circ,100.0,39,31,8,3,36,47.5331284763447,medium
265202,artist liric,artist liric,artist circ,86.95652173913044,39,31,8,3,36,47.5331284763447,medium
241211,analist investiții,analist investitii,analist investitii,100.0,43,21,22,28,15,47.50407502046188,medium
261103,consilier juridic,consilier juridic,consilier juridic,100.0,37,11,26,16,21,47.500831372850335,medium
221103,consilier medic,consilier medic,consilier juridic,81.25,37,11,26,16,21,47.500831372850335,medium
263210,cercetător în antropologie,cercetator in antropologie,cercetator in tanatologie,90.19607843137256,58,40,18,13,45,47.493143529854834,medium
213248,cercetător în agromontanologie,cercetator in agromontanologie,cercetator in tanatologie,83.63636363636363,58,40,18,13,45,47.493143529854834,medium
261901,executor judecătoresc,executor judecatoresc,executor judecatoresc,100.0,26,12,14,9,17,47.492095319209916,medium
216508,subinginer cadastru,subinginer cadastru,inginer cadastru,91.42857142857143,26,12,14,8,18,47.492095319209916,medium
226929,terapeut în terapie asistată de animale,terapeut in terapie asistata de animale,terapeut terapie asistata de animale,96.0,30,11,19,9,21,47.4460258784905,medium
265221,dirijor cor,dirijor cor,dirijor cor,100.0,29,22,7,7,22,47.43051435789999,medium
325712,inspector protecția mediului,inspector protectia mediului,expert protectia mediului,83.01886792452831,49,30,19,19,30,47.38660392919687,medium
221101,medic medicină generală,medic medicina generala,medic medicina generala,100.0,56,10,46,0,56,47.3466649387862,medium
261205,asistent judiciar,asistent judiciar,asistent juridic,84.84848484848484,29,15,14,9,20,47.28377928563168,medium
352131,cameraman,cameraman,cameraman,100.0,45,23,22,8,37,47.190702414018695,medium
541104,servant pompier,servant pompier,servant pompier,100.0,30,19,11,9,21,47.18651694106201,medium
263609,consilier culte,consilier culte,consilier recrutare,82.35294117647058,43,23,20,10,33,47.06706569514631,medium
212005,consilier actuar,consilier actuar,consilier recrutare,80.0,43,23,20,10,33,47.06706569514631,medium
251101,proiectant sisteme informatice,proiectant sisteme informatice,proiectant de sisteme inglobate,81.9672131147541,78,17,61,67,11,47.06558884900843,medium
751203,patiser,patiser,patiser,100.0,64,29,35,9,55,46.92094779780181,medium
242237,inspector aeronautic,inspector aeronautic,inspector aeronautica,97.5609756097561,30,24,6,6,24,46.680255959575035,medium
226402,fizioterapeut,fizioterapeut,fizioterapeut,100.0,98,90,8,28,70,46.675135162335394,medium
712102,constructor de acoperișuri,constructor de acoperisuri,constructor decoruri,86.95652173913044,45,21,24,2,43,46.642471794717515,medium
335504,detectiv particular,detectiv particular,detectiv particular,100.0,32,19,13,8,24,46.607068545474284,medium
235905,dezvoltator de e-learning,dezvoltator de e-learning,dezvoltator de e-learning,100.0,67,24,43,41,26,46.47375283259559,medium
263206,arheolog,arheolog,arheolog,100.0,79,40,39,25,54,46.408211248677404,medium
121207,manager resurse umane,manager resurse umane,manager resurse umane,100.0,84,36,48,23,61,46.38573175679935,medium
242325,analist resurse umane,analist resurse umane,manager resurse umane,80.95238095238095,84,36,48,23,61,46.38573175679935,medium
242101,manager proiect,manager proiect,manager proiect,100.0,68,36,32,23,45,46.36124397947344,medium
251105,dezvoltator de sisteme în domeniul TIC,dezvoltator de sisteme in domeniul tic,dezvoltator de aplicatii in domeniul tic,84.61538461538461,91,17,74,64,27,46.29339033733256,medium
226203,farmacist de specialitate,farmacist de specialitate,farmacist specialist,84.44444444444444,60,50,10,18,42,46.1224881155493,medium
211417,consilier pedolog,consilier pedolog,consilier de doliu,80.0,46,45,1,13,33,46.05496835842388,medium
143910,director centru informare turistică,director centru informare turistica,manager centru informare turistica,84.05797101449275,52,32,20,6,46,46.02124352033326,medium
834310,docher,docher,docher,100.0,43,37,6,10,33,46.00598530513733,medium
242903,manager de responsabilitate socială,manager de responsabilitate sociala,manager responsabilitate sociala corporativa,81.0126582278481,49,27,22,15,34,45.79500506475161,medium
325718,manager de responsabilitate socială,manager de responsabilitate sociala,manager responsabilitate sociala corporativa,81.0126582278481,49,27,22,15,34,45.79500506475161,medium
263202,geograf,geograf,geograf,100.0,73,41,32,17,55,45.622763244832505,medium
264208,fotoreporter,fotoreporter,fotoreporter,100.0,51,26,25,10,41,45.61842901239175,medium
263502,consilier în domeniul adicțiilor,consilier in domeniul adictiilor,consilier in domeniul adictiilor,100.0,54,51,3,16,38,45.440067214689876,medium
263309,cercetător în științele politice,cercetator in stiintele politice,cercetator in stiintele educatiei,83.07692307692308,67,47,20,12,55,45.2377125644771,medium
121306,manager de securitate,manager de securitate,manager de securitate,100.0,44,28,16,11,33,45.195832317543974,medium
211312,chimist analist,chimist analist,chimist analist,100.0,72,49,23,16,56,45.17018945185282,medium
251211,dezvoltator interfața cu utilizatorul,dezvoltator interfata cu utilizatorul,dezvoltator interfata cu utilizatorul,100.0,98,17,81,76,22,45.15676878327736,medium
243104,manager de produs,manager de produs,manager de produs,100.0,62,28,34,17,45,45.03289813942261,medium
432337,operator portuar stivator,operator portuar stivator,operator portuar stivuitor,94.11764705882352,48,28,20,16,32,44.904299015431285,low
432338,operator portuar expeditor,operator portuar expeditor,operator portuar stivuitor,80.76923076923077,48,28,20,16,32,44.904299015431285,low
263302,istoric,istoric,istoric,100.0,74,38,36,16,58,44.506048206989846,low
214513,inginer chimist,inginer chimist,inginer chimist,100.0,106,18,88,54,52,44.39533808273472,low
214536,subinginer chimist,subinginer chimist,inginer chimist,90.9090909090909,106,18,88,54,52,44.39533808273472,low
214505,expert inginer chimist,expert inginer chimist,inginer chimist,81.08108108108108,106,18,88,54,52,44.39533808273472,low
311707,tehnician minier,tehnician minier,tehnician imagine,84.84848484848484,61,32,29,0,61,44.384251412380856,low
216614,designer jocuri digitale,designer jocuri digitale,designer jocuri digitale,100.0,96,18,78,76,20,44.35671294937414,low
251308,designer de nivel jocuri digitale,designer de nivel jocuri digitale,designer jocuri digitale,84.21052631578947,96,18,78,76,20,44.35671294937414,low
351205,tehnician designer jocuri digitale,tehnician designer jocuri digitale,designer jocuri digitale,82.75862068965517,96,18,78,76,20,44.35671294937414,low
341202,pedagog social,pedagog social,pedagog social,100.0,60,44,16,18,42,44.308909953525465,low
753203,confecționer corsete,confectioner corsete,confectioner costume,85.0,48,27,21,1,47,44.193559721230535,low
721404,confecționer cocleți,confectioner cocleti,confectioner costume,80.0,48,27,21,1,47,44.193559721230535,low
265222,maestru corepetitor,maestru corepetitor,maestru corepetitor dans,88.37209302325581,50,30,20,4,46,44.19257326468998,low
134921,manager cultural,manager cultural,manager centru cultural,82.05128205128204,50,30,20,4,46,44.19257326468998,low
214494,arhitect naval,arhitect naval,arhitect naval,100.0,92,12,80,45,47,44.00650997732183,low
213153,cercetător în bioinformatică,cercetator in bioinformatica,cercetator in bioinformatica,100.0,84,56,28,28,56,43.80732500756263,low
214917,cercetător în informatică,cercetator in informatica,cercetator in bioinformatica,94.33962264150944,84,56,28,28,56,43.80732500756263,low
212023,cercetător în matematică informatică,cercetator in matematica informatica,cercetator in bioinformatica,81.25,84,56,28,28,56,43.80732500756263,low
215238,cercetător în automatică,cercetator in automatica,cercetator in bioinformatica,80.76923076923077,84,56,28,28,56,43.80732500756263,low
352132,tehnician de echipamente TV,tehnician de echipamente tv,tehnician echipamente video,85.18518518518519,45,23,22,1,43,43.48107268133839,low
263510,cercetător în asistența socială,cercetator in asistenta sociala,cercetator in asistenta sociala,100.0,70,47,23,10,60,43.382062186651055,low
241215,administrator credite,administrator credite,administrator credite,100.0,49,27,22,16,33,43.21392526036419,low
242218,administrator editură,administrator editura,administrator credite,85.71428571428571,49,27,22,16,33,43.21392526036419,low
214238,administrator port,administrator port,administrator credite,82.05128205128204,49,27,22,16,33,43.21392526036419,low
141117,director bar,director bar,director banca,84.61538461538461,57,31,26,16,41,43.20307666802996,low
112018,director vânzări,director vanzari,director banca,80.0,57,31,26,16,41,43.20307666802996,low
132448,manager achiziții,manager achizitii,manager achizitii,100.0,53,25,28,13,40,43.04115876518087,low
242117,manager de facilități,manager de facilitati,manager de facilitati,100.0,56,36,20,15,41,42.47069236226468,low
263627,preot,preot,preot,100.0,64,18,46,14,50,42.39916659235439,low
341305,preot,preot,preot,100.0,64,18,46,14,50,42.39916659235439,low
324002,asistent veterinar,asistent veterinar,asistent veterinar,100.0,60,45,15,14,46,42.35555805850802,low
324001,agent veterinar,agent veterinar,asistent veterinar,84.84848484848484,60,45,15,14,46,42.35555805850802,low
531201,asistent maternal,asistent maternal,asistent veterinar,80.0,60,45,15,14,46,42.35555805850802,low
213146,cercetător în ecologie și protecția mediului,cercetator in ecologie si protectia mediului,cercetator in protectia mediului,84.21052631578947,82,56,26,21,61,42.00574613281193,low
214309,inginer de cercetare în protecția mediului,inginer de cercetare in protectia mediului,cercetator in protectia mediului,81.08108108108108,82,56,26,21,61,42.00574613281193,low
251307,dezvoltator jocuri digitale,dezvoltator jocuri digitale,dezvoltator jocuri digitale,100.0,82,19,63,59,23,42.00175740862165,low
311519,tehnician mecanic,tehnician mecanic,tehnician mecanic auto,87.17948717948718,79,20,59,26,53,41.94916178452383,low
754204,pirotehnician,pirotehnician,pirotehnician,100.0,61,37,24,0,61,41.587586986384125,low
332202,reprezentant comercial,reprezentant comercial,reprezentant comercial,100.0,76,32,44,34,42,41.41840998205275,low
264310,terminolog,terminolog,criminolog,80.0,67,47,20,14,53,41.38544181749358,low
263514,consilier de cuplu,consilier de cuplu,consilier de cuplu,100.0,58,47,11,18,40,41.065405800927245,low
216307,designer vestimentar,designer vestimentar,designer vestimentar,100.0,55,12,43,13,42,41.0447117072511,low
242120,analist de afaceri,analist de afaceri,analist de afaceri,100.0,53,26,27,22,30,41.02994844067961,low
111223,șef departament,sef departament,sef departament,100.0,80,16,64,23,57,40.880967846221694,low
263501,asistent social,asistent social,asistent social,100.0,104,59,45,11,93,40.77115770220328,low
243219,asistent comercial,asistent comercial,asistent social,84.84848484848484,104,59,45,11,93,40.77115770220328,low
226923,asistent medico-social,asistent medico-social,asistent social,81.08108108108108,104,59,45,11,93,40.77115770220328,low
325908,asistent medico-social,asistent medico-social,asistent social,81.08108108108108,104,59,45,11,93,40.77115770220328,low
214652,asistent de cercetare în știința materialelor,asistent de cercetare in stiinta materialelor,asistent de cercetare in invatamantul superior,81.31868131868131,81,43,38,17,64,40.739541297862054,low
352135,designer video,designer video,designer video,100.0,53,27,26,4,49,39.87240658117,low
134201,asistent medical șef,asistent medical sef,asistent medical sef,100.0,93,57,36,7,86,39.51975390190612,low
315303,copilot,copilot,copilot,100.0,52,43,9,10,42,39.08360176038596,low
352134,tehnician la echipamente de înregistrare imagine și sunet,tehnician la echipamente de inregistrare imagine si sunet,tehnician echipamente inregistrare sunet,82.4742268041237,53,29,24,2,51,38.33218150181931,low
315316,maistru aviație,maistru aviatie,maistru nava,81.48148148148148,69,24,45,22,47,37.36805123283345,low
741217,tehnician de scufundare,tehnician de scufundare,tehnician de scena,82.92682926829268,90,48,42,0,90,35.577161547655315,low
343505,maestru de sunet,maestru de sunet,maestru de sunet,100.0,75,44,31,2,73,30.459711515599903,low
265304,maestru de balet,maestru de balet,maestru de sunet,81.25,75,44,31,2,73,30.459711515599903,low
132450,manager aprovizionare,manager aprovizionare,manager aprovizionare,100.0,99,23,76,24,75,28.980395996700576,low
